,votesAbsoluteMajority,votesMandates,votesPercentage,votesPresidents,votesVotes,county,district,availableMandates,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidate,year,votesValidVotesPercentage,coalition,parties
3213,False,0,0.5929159025827686,False,1497,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Joana Beatriz Nunes Vicente Amaral Dias,2017,0.6186384993987182,NC,['NC']
3214,False,0,3.0330995203599476,False,7658,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Paula Inês Alves de Sousa Real,2017,3.164685122508606,PAN,['PAN']
3215,False,2,9.549233407662358,False,24110,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,João Manuel Peixoto Ferreira,2017,9.9635098333354,PCP-PEV,['PCP-PEV']
3216,False,0,0.51845485402862,False,1309,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Luis Alberto Júdice Veiga da Silva,2017,0.5409470913245972,PCTP/MRPP,['PCTP/MRPP']
3217,False,0,0.3204201504271609,False,809,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Carlos Alberto Dias Teixeira,2017,0.3343210060210841,PDR.JPP,"['JPP', 'PDR']"
3218,False,0,0.4669658310922406,False,1179,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,José de Almeida e Vasconcelos Pinto-coelho,2017,0.48722430914568376,PNR,['PNR']
3219,False,2,11.223022722501891,False,28336,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Teresa de Andrade Leal Coelho,2017,11.709913506320692,PPD/PSD,['PPD/PSD']
3220,False,8,41.99801173157584,True,106037,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Fernando Medina Maciel Almeida Correia,2017,43.82002041465723,PS,['PS']
3221,False,0,0.13941643133542722,False,352,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,Amândio Cerdeira Madaleno,2017,0.14546476405367317,PTP,['PTP']
3222,False,0,0.2720996827484048,False,687,Lisboa,Lisboa,False,6627,2.624751961533739,3871,1.5331846752824965,24,252481,51.16,António Manuel de Freitas Arruda,2017,0.28390424120702695,PURP,['PURP']
3223,False,0,3.5468036529680362,False,3107,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Fabian Filipe Figueiredo,2017,3.723723003907093,BE,['BE']
3224,False,0,2.863013698630137,False,2508,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Pedro Dias de Sousa Pestana Bastos,2017,3.005824684196649,CDS-PP,['CDS-PP']
3225,False,0,0.8447488584474886,False,740,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Nelson de Jesus Simões Batista,2017,0.8868860710947051,NC,['NC']
3226,False,0,2.0821917808219177,False,1824,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Ana Sofia Correia da Silva,2017,2.1860543157793813,PAN,['PAN']
3227,False,4,32.763698630136986,True,28701,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Bernardino José Torrão Soares,2017,34.3979961168772,PCP-PEV,['PCP-PEV']
3228,False,0,2.547945205479452,False,2232,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,João Vladimiro Soares Resa,2017,2.6750401495721374,PCTP/MRPP,['PCTP/MRPP']
3229,False,0,0.5079908675799087,False,445,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Mário Rodrigues Pontes,2017,0.5333301373474916,PDR.JPP,"['JPP', 'PDR']"
3230,False,3,21.549086757990867,False,18877,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,André Claro Amaral Ventura,2017,22.62398427574966,PPD/PSD.PPM,"['PPD/PSD', 'PPM']"
3231,False,4,28.238584474885847,False,24737,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Sónia Alexandra da Silva Paixão dos Santos Bernardo Lopes,2017,29.647163163067187,PS,['PS']
3232,False,0,0.3047945205479452,False,267,Loures,Lisboa,False,2442,2.787671232876712,1720,1.9634703196347032,10,87600,52.31,Bruno Miguel Teixeira Gomes,2017,0.3199980824084949,PTP,['PTP']
3233,False,0,9.177441104148489,False,1157,Lourinhã,Lisboa,False,422,3.3473467121440468,286,2.268580947092885,8,12607,54.86,Pedro Tomás Oliveira Antunes,2017,9.723506176989662,CDS-PP.MPT,"['CDS-PP', 'MPT']"
3234,False,0,4.719600222098834,False,595,Lourinhã,Lisboa,False,422,3.3473467121440468,286,2.268580947092885,8,12607,54.86,José Manuel Levy da Silva Soeiro,2017,5.000420203378435,PCP-PEV,['PCP-PEV']
3235,False,0,0.5235186800983581,False,66,Lourinhã,Lisboa,False,422,3.3473467121440468,286,2.268580947092885,8,12607,54.86,João Nunes Maria Alves,2017,0.5546684595344147,PDR,['PDR']
3236,False,3,32.38676925517569,False,4083,Lourinhã,Lisboa,False,422,3.3473467121440468,286,2.268580947092885,8,12607,54.86,Vanda Cristina Moita Gouveia Oliveira,2017,34.31380788301538,PPD/PSD,['PPD/PSD']
3237,True,4,47.57674307924169,True,5998,Lourinhã,Lisboa,False,422,3.3473467121440468,286,2.268580947092885,8,12607,54.86,João Duarte Anastácio Carvalho,2017,50.407597277082104,PS,['PS']
3238,True,7,56.79214402618658,True,18738,Mafra,Lisboa,False,1054,3.194520215796812,625,1.8942838091774261,11,32994,52.14,Hélder António Guerra de Sousa Silva,2017,59.83713875139709,PPD/PSD,['PPD/PSD']
3239,False,2,23.146632721100808,False,7637,Mafra,Lisboa,False,1054,3.194520215796812,625,1.8942838091774261,11,32994,52.14,Rogério Monteiro da Costa,2017,24.38767363883123,PS,['PS']
3240,False,0,0.5519291890229315,False,323,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,José António Rajani Oliveira Dias,2017,0.5857497778503165,JPP,['JPP']
3241,False,0,3.3457503161204336,False,1958,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Ana Paula Martinho Fernandes,2017,3.5507680031917017,PAN,['PAN']
3242,False,2,14.816650148662042,False,8671,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Fernando Jorge Painho Ferreira,2017,15.724570661734036,PCP-PEV,['PCP-PEV']
3243,False,0,1.5771846485082532,False,923,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Maria Paula de Mendonça Sales Rato de Matos,2017,1.6738298605444026,PCTP/MRPP,['PCTP/MRPP']
3244,False,0,0.23751751478076621,False,139,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Ana Cristina Barradas Carnaça,2017,0.25207188582413,PDR,['PDR']
3245,False,0,0.6014832028980555,False,352,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Bruno Miguel Benigno Rebelo,2017,0.6383403151805306,PNR,['PNR']
3246,False,3,21.70294931820512,False,12701,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Fernando Jorge Loureiro de Roboredo Seara,2017,23.032841883829317,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
3247,True,6,45.07877379447046,True,26381,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Hugo Manuel dos Santos Martins,2017,47.84106776925449,PS,['PS']
3248,False,0,0.23239123748333962,False,136,Odivelas,Lisboa,False,1915,3.2722736748573187,1464,2.5016233211441854,4,58522,46.67,Florbela do Carmo Zorrinho Baião,2017,0.24663148541065957,PTP,['PTP']
3249,False,0,3.1070321521910897,False,2556,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Miguel da Camara e Almeida Pinto,2017,3.279109149689537,BE,['BE']
3250,True,6,41.65076277882453,True,34264,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Isaltino Afonso Morais,2017,43.95751013496177,IN-OV,['IN-OV']
3251,False,2,14.179784841670212,False,11665,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Paulo César Sanches Casinhas da Silva Vistas,2017,14.96510494175604,IOMAF,['IOMAF']
3252,False,0,0.6855892542393485,False,564,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Safaa Rachid El Dib,2017,0.7235592959408838,L,['L']
3253,False,0,1.1231994165197836,False,924,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Sónia Maria Antas de Barros Amado Gonçalves,2017,1.185405655052086,MIRO,['MIRO']
3254,False,0,0.5068984379748375,False,417,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Maria Isabel Pereira Fernandes da Costa Jorge de Sande e Castro,2017,0.5349720326371427,NC,['NC']
3255,False,0,2.985473773779858,False,2456,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Pedro Miguel Gonçalves Miranda Agria Torres,2017,3.1508184943808693,PAN,['PAN']
3256,False,1,7.841730991308577,False,6451,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Heloísa Augusta Baião de Brito Apolónia,2017,8.276030173962129,PCP-PEV,['PCP-PEV']
3257,False,0,0.10210903786543486,False,84,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Alda Helena Sobral Pires Lopes Gameiro,2017,0.10776415045928055,PCTP/MRPP,['PCTP/MRPP']
3258,False,0,0.3196985352215402,False,263,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Pedro Augusto Alves do Rio Perestrello de Vasconcellos,2017,0.33740442346179506,PNR,['PNR']
3259,False,1,8.7716525861545,False,7216,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Ângelo Cipriano da Cunha Fialho e Pereira,2017,9.257453687073433,PPD/PSD.CDS-PP.PPM,"['CDS-PP', 'PPD/PSD', 'PPM']"
3260,False,1,13.422476144168236,False,11042,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,Joaquim Moreira Raposo,2017,14.165854159183045,PS,['PS']
3261,False,0,0.055916854069166716,False,46,Oeiras,Lisboa,False,2788,3.389047590105148,1529,1.8586276059077371,5,82265,55.75,André Mendonça Madaleno,2017,0.05901370144198696,PTP,['PTP']
3262,False,0,6.283917584992365,False,8314,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Carlos Alberto Sainica Carujo,2017,6.62237940483018,BE,['BE']
3263,False,0,1.0830952488927186,False,1433,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Pedro António Lopes Ladeira,2017,1.141432485821704,NC,['NC']
3264,False,0,3.683884328753042,False,4874,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Maria Cristina Pacheco Rodrigues,2017,3.882304212069075,PAN,['PAN']
3265,False,1,9.433434613698548,False,12481,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Pedro Manuel da Costa Ventura,2017,9.941534442107947,PCP-PEV,['PCP-PEV']
3266,False,0,0.7837890949767963,False,1037,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Carlos Manuel Sousa Correia,2017,0.8260052252596699,PCTP/MRPP,['PCTP/MRPP']
3267,False,0,0.5751817755808505,False,761,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Anabela da Costa Henriques,2017,0.6061619830497674,PDR.JPP,"['JPP', 'PDR']"
3268,False,0,0.7716959170407994,False,1021,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Paulo Alexandre Rodrigues Martins,2017,0.8132606894793858,PNR,['PNR']
3269,False,4,29.01228969207746,False,38385,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Marco Paulo Caldeira de Almeida,2017,30.57493787038807,PPD/PSD.CDS-PP.MPT.PPM,"['CDS-PP', 'MPT', 'PPD/PSD', 'PPM']"
3270,True,6,43.05398092301181,True,56963,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Basílio Adolfo de Mendonça Horta da França,2017,45.372936978270566,PS,['PS']
3271,False,0,0.20785149577494597,False,275,Sintra,Lisboa,False,3800,2.8721297597992534,2962,2.238749565401418,11,132306,42.31,Maria José de Campos Fonseca,2017,0.21904670872363471,PTP,['PTP']
3272,True,3,50.361944157187175,True,2435,Sobral de Monte Agraço,Lisboa,False,112,2.3164426059979317,84,1.737331954498449,3,4835,58.75,José Alberto Quintino da Silva,2017,52.48976072429403,PCP-PEV,['PCP-PEV']
3273,False,1,19.37952430196484,False,937,Sobral de Monte Agraço,Lisboa,False,112,2.3164426059979317,84,1.737331954498449,3,4835,58.75,Joaquim Maria Reis Catarino Biancard Cruz,2017,20.198318603147232,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
3274,False,1,26.2047569803516,False,1267,Sobral de Monte Agraço,Lisboa,False,112,2.3164426059979317,84,1.737331954498449,3,4835,58.75,Pedro Miguel da Silva Coelho dos Santos,2017,27.311920672558742,PS,['PS']
3275,False,0,3.161196247283132,False,1149,Torres Vedras,Lisboa,False,978,2.6907310094368175,674,1.8543483643767023,13,36347,53.87,Rui Manuel Pinto Ibañez Matoso,2017,3.311716385646347,BE,['BE']
3276,False,0,6.740583817096321,False,2450,Torres Vedras,Lisboa,False,978,2.6907310094368175,674,1.8543483643767023,13,36347,53.87,Sérgio Rodrigo dos Santos Cipriano,2017,7.061536244415621,PCP-PEV,['PCP-PEV']
3277,False,3,31.314826533138913,False,11382,Torres Vedras,Lisboa,False,978,2.6907310094368175,674,1.8543483643767023,13,36347,53.87,Marco Henriques Claudino,2017,32.80587980977086,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
3278,True,6,51.06336148788071,True,18560,Torres Vedras,Lisboa,False,978,2.6907310094368175,674,1.8543483643767023,13,36347,53.87,Carlos Manuel Antunes Bernardes,2017,53.49473987606284,PS,['PS']
3279,False,0,3.17495254078741,False,1154,Torres Vedras,Lisboa,False,978,2.6907310094368175,674,1.8543483643767023,13,36347,53.87,António Manuel de Fernandes Oliveira,2017,3.326127684104338,MCTNL,['MCTNL']
3280,False,1,6.991482364244406,False,3784,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Carlos Miguel Vilar Patrão,2017,7.4000195560770505,BE,['BE']
3281,False,0,3.9410232248766697,False,2133,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Adélia Maria Santos Ferreira Gominho,2017,4.171311234966265,PAN,['PAN']
3282,False,4,30.44731445041849,False,16479,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Regina Célia Gonçalves Agostinho Janeiro,2017,32.22645937224993,PCP-PEV,['PCP-PEV']
3283,False,1,13.631912495611848,False,7378,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Helena Margarida Mendes Pereira de Jesus,2017,14.428473648186174,PPD/PSD.CDS-PP.MPT.PPM,"['CDS-PP', 'MPT', 'PPD/PSD', 'PPM']"
3284,False,5,39.06102765922066,True,21141,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Alberto Simões Maia Mesquita,2017,41.343502493399825,PS,['PS']
3285,False,0,0.40648153280490734,False,220,Vila Franca de Xira,Lisboa,False,1796,3.3183674223527886,1192,2.202390850470225,6,54123,48.37,Vítor Augusto Gonçalves Dias,2017,0.43023369512075876,PTP,['PTP']
3286,False,1,16.035767511177347,False,1076,Calheta,Madeira,False,38,0.5663189269746647,149,2.2205663189269744,8,6710,55.51,Martinho Gouveia da Câmara,2017,16.49547754100874,CDS-PP,['CDS-PP']
3287,False,0,1.2816691505216096,False,86,Calheta,Madeira,False,38,0.5663189269746647,149,2.2205663189269744,8,6710,55.51,José Ferdinando Correia da Costa,2017,1.3184117737237468,PCP-PEV,['PCP-PEV']
3288,True,5,65.45454545454545,True,4392,Calheta,Madeira,False,38,0.5663189269746647,149,2.2205663189269744,8,6710,55.51,Carlos Manuel Figueira de Ornelas Teles,2017,67.33098267668251,PPD/PSD,['PPD/PSD']
3289,False,1,13.15946348733234,False,883,Calheta,Madeira,False,38,0.5663189269746647,149,2.2205663189269744,8,6710,55.51,Sofia Maria Araújo de Canha,2017,13.53671623486126,PS,['PS']
3290,False,0,1.2816691505216096,False,86,Calheta,Madeira,False,38,0.5663189269746647,149,2.2205663189269744,8,6710,55.51,Manuel Serafim Sousa Teles,2017,1.3184117737237468,PTP,['PTP']
3291,False,0,2.3404795128758087,False,369,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Paulo Alexandre Silva Santos,2017,2.4358043435210246,BE,['BE']
3292,False,1,10.50995813776481,False,1657,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,João Paulo Ferreira dos Santos,2017,10.93801571060796,CDS-PP,['CDS-PP']
3293,False,0,2.365850564505899,False,373,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Aires Miguel Abreu de Carvalho,2017,2.4622087266486234,MPT,['MPT']
3294,False,0,3.1967525053913484,False,504,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Alexandre do Carmo da Luz Fernandes,2017,3.326952274077497,PCP-PEV,['PCP-PEV']
3295,False,0,1.6681466446784219,False,263,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Francisco Dinis Fernandes Teles,2017,1.7360881906396464,PDR,['PDR']
3296,True,5,62.98997843460612,True,9931,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Pedro Emanuel Abreu Coelho,2017,65.55548221004686,PPD/PSD,['PPD/PSD']
3297,False,1,11.302803501205124,False,1782,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,Amândio Unibaldo Figueira da Silva,2017,11.763152683345435,PS,['PS']
3298,False,0,1.7125459850310796,False,270,Câmara de Lobos,Madeira,False,157,0.9958137764810351,460,2.9176709374603575,5,15766,49.21,José Quintino Mendes Costa,2017,1.782295861112945,PTP,['PTP']
3299,False,4,32.0510076689852,False,17971,Funchal,Madeira,False,696,1.2413055109684323,1637,2.9195648296771894,10,56070,52.75,Rubina Maria Branco Leal Vargas,2017,33.44250702495487,PPD/PSD,['PPD/PSD']
3300,False,0,2.3720349563046192,False,1330,Funchal,Madeira,False,696,1.2413055109684323,1637,2.9195648296771894,10,56070,52.75,Gil da Silva Canha,2017,2.4750172134655823,PPM.PURP,"['PPM', 'PURP']"
3301,True,6,42.049224184055646,True,23577,Funchal,Madeira,False,696,1.2413055109684323,1637,2.9195648296771894,10,56070,52.75,Paulo Alexandre Nascimento Cafôfo,2017,43.874797625472205,PS-BE-JPP-PDR-NC,"['BE', 'JPP', 'NC', 'PDR', 'PS']"
3302,False,0,2.2329231317995366,False,1252,Funchal,Madeira,False,696,1.2413055109684323,1637,2.9195648296771894,10,56070,52.75,Raquel da Conceição Vieira Coelho,2017,2.3298658280142175,PTP,['PTP']
3303,False,0,0.9852216748768473,False,116,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,José Ricardo Lemos Giestas,2017,1.013897386592081,BE,['BE']
3304,False,0,1.995923220655682,False,235,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Marieta da Purificação Drumond de Nóbrega,2017,2.054016257320164,CDS-PP,['CDS-PP']
3305,False,0,4.306098182435876,False,507,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Carlos de Jesus Nunes da Costa,2017,4.431430818984355,JPP,['JPP']
3306,False,0,1.1465941905894343,False,135,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Virginia Basílio Vieira Henriques,2017,1.1799667861200944,MPT,['MPT']
3307,False,0,0.49261083743842365,False,58,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Pedro Damião da Silva Carvalho,2017,0.5069486932960405,PCP-PEV,['PCP-PEV']
3308,False,0,0.356718192627824,False,42,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Maria Fernanda de Abreu Calaça,2017,0.36710077790402934,PCTP/MRPP,['PCTP/MRPP']
3309,False,0,0.908782062170885,False,107,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,António Álvaro Aguiar Araújo,2017,0.9352329341840748,PNR,['PNR']
3310,False,2,27.739086121963645,False,3266,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Emanuel Ricardo Franco de Sousa,2017,28.54645572939428,PPD/PSD,['PPD/PSD']
3311,True,5,58.61219636487175,True,6901,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Ricardo Miguel Nunes Franco,2017,60.318154007516824,PS,['PS']
3312,False,0,0.6285034822490233,False,74,Machico,Madeira,False,123,1.0446747069814846,210,1.78359096313912,5,11774,56.32,Lucilia Calaça de Sousa Alves,2017,0.6467966086880517,PTP,['PTP']
3313,False,0,1.7602848101265822,False,89,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Maria Ganança Gomes Garanito,2017,1.8107833163784333,BE,['BE']
3314,False,1,14.200949367088608,False,718,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Sara Rubina Ferreira Madalena,2017,14.608341810783315,CDS-PP,['CDS-PP']
3315,False,0,0.870253164556962,False,44,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Pedro Miguel Castro Manteigas,2017,0.8952187182095626,MPT,['MPT']
3316,False,0,0.8109177215189873,False,41,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Indalécio Dario Nascimento dos Santos,2017,0.8341810783316379,PCP-PEV,['PCP-PEV']
3317,False,2,38.66693037974683,False,1955,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Manuel Virgilio Pereira Ganança,2017,39.77619532044761,PPD/PSD,['PPD/PSD']
3318,False,2,40.28876582278481,True,2037,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Célia Maria da Silva Pecegueiro,2017,41.444557477110884,PS,['PS']
3319,False,0,0.613132911392405,False,31,Ponta do Sol,Madeira,False,29,0.5735759493670887,112,2.2151898734177213,3,5056,52.33,Andreia Mabelina Ferreira Bargante,2017,0.6307222787385555,PTP,['PTP']
3320,False,0,10.553231055323105,False,227,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,Gabriel de Lima Farinha,2017,10.74810606060606,MPM,['MPM']
3321,False,0,0.1394700139470014,False,3,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,Roberto de Andrade Rodrigues,2017,0.14204545454545456,MPT,['MPT']
3322,False,0,0.3719200371920037,False,8,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,Miguel Carlos Ferreira Pinto Cabral,2017,0.3787878787878788,PCP-PEV,['PCP-PEV']
3323,False,1,21.431892143189216,False,461,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,Rui Nelson da Silva Rodrigues,2017,21.827651515151516,PPD/PSD,['PPD/PSD']
3324,True,4,65.36494653649466,True,1406,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,João Emanuel Silva Câmara,2017,66.5719696969697,PS,['PS']
3325,False,0,0.3254300325430033,False,7,Porto Moniz,Madeira,False,8,0.3719200371920037,31,1.4411901441190145,4,2151,68.29,Manuel Amaro Gonçalves da Câmara,2017,0.3314393939393939,PTP,['PTP']
3326,False,0,1.537551744529864,False,52,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,José Tiago Silva Camacho,2017,1.5897279119535308,BE,['BE']
3327,False,0,3.696037847427558,False,125,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,João Roberto Oliveira Rodrigues,2017,3.821461326811373,CDS-PP,['CDS-PP']
3328,False,1,13.36487285629805,False,452,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,José António Fernandes de Castro,2017,13.818404157749923,MAIS PORTO SANTO,['MAIS PORTO SANTO']
3329,False,0,2.8385570668243645,False,96,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,Hugo Dinis de Vasconcelos Nóbrega,2017,2.934882298991134,PCP-PEV,['PCP-PEV']
3330,False,2,37.93613246599645,True,1283,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,José Idalino de Vasconcelos,2017,39.22347905839193,PPD/PSD,['PPD/PSD']
3331,False,2,36.989946777054996,False,1251,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,Filipe Emanuel Menezes de Oliveira,2017,38.24518495872822,PS,['PS']
3332,False,0,0.35481963335304556,False,12,Porto Santo,Madeira,False,31,0.9166173861620343,80,2.365464222353637,1,3382,64.08,Alcino Bernardo dos Santos Gomes,2017,0.36686028737389176,PTP,['PTP']
3333,False,0,0.6692406692406693,False,52,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,José Luis da Costa Jaleco,2017,0.6891068115557911,BE,['BE']
3334,False,0,6.190476190476191,False,481,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,João Luis Drumond Henriques,2017,6.374238006891068,JPP,['JPP']
3335,False,0,0.9009009009009009,False,70,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,João Alexis Gordinho Faria,2017,0.927643784786642,PCP-PEV,['PCP-PEV']
3336,False,3,32.41956241956242,False,2519,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,Nivalda Nunes da Silva Gonçalves,2017,33.38192419825073,PPD/PSD,['PPD/PSD']
3337,False,0,4.517374517374517,False,351,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,Alano Aires dos Santos Gonçalves,2017,4.65147097800159,PS,['PS']
3338,False,0,0.6306306306306306,False,49,Ribeira Brava,Madeira,False,48,0.6177606177606177,176,2.265122265122265,4,7770,56.72,Francisco Luís Gonçalves dos Santos,2017,0.6493506493506493,PTP,['PTP']
