,alternateCandidates,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
254,,['Luís Manuel Teixeira da Silva'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.82,0,551,"{'availableMandates': 0, 'blankVotes': 542, 'blankVotesPercentage': 1.79, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 354, 'nullVotesPercentage': 1.17, 'numberParishes': 58, 'numberVoters': 30259, 'percentageVoters': 65.68}",Vila Verde,Braga,0,542,1.79,,False,354,1.17,58,30259,65.68
255,,['António Fernando Nogueira Cerqueira Vilela'],4,PPD/PSD,1,1,PPD/PSD,1,4,46.06,1,13937,"{'availableMandates': 0, 'blankVotes': 542, 'blankVotesPercentage': 1.79, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 354, 'nullVotesPercentage': 1.17, 'numberParishes': 58, 'numberVoters': 30259, 'percentageVoters': 65.68}",Vila Verde,Braga,0,542,1.79,,False,354,1.17,58,30259,65.68
256,,['Luís Filipe Silva'],2,PS,0,0,PS,1,2,32.62,0,9869,"{'availableMandates': 0, 'blankVotes': 542, 'blankVotesPercentage': 1.79, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 354, 'nullVotesPercentage': 1.17, 'numberParishes': 58, 'numberVoters': 30259, 'percentageVoters': 65.68}",Vila Verde,Braga,0,542,1.79,,False,354,1.17,58,30259,65.68
257,,['Manuel Moreira Carneiro Ribeiro'],0,B.E.,0,0,B.E.,1,0,3.37,0,468,"{'availableMandates': 0, 'blankVotes': 149, 'blankVotesPercentage': 1.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 124, 'nullVotesPercentage': 0.89, 'numberParishes': 7, 'numberVoters': 13880, 'percentageVoters': 69.35}",Vizela,Braga,0,149,1.07,,False,124,0.89,7,13880,69.35
258,,['António Joaquim Pereira Veiga'],0,PCP-PEV,0,0,PCP-PEV,1,0,3.33,0,462,"{'availableMandates': 0, 'blankVotes': 149, 'blankVotesPercentage': 1.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 124, 'nullVotesPercentage': 0.89, 'numberParishes': 7, 'numberVoters': 13880, 'percentageVoters': 69.35}",Vizela,Braga,0,149,1.07,,False,124,0.89,7,13880,69.35
259,,['Luis Miguel Soares Lopes Guimarães'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,42.21,0,5859,"{'availableMandates': 0, 'blankVotes': 149, 'blankVotesPercentage': 1.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 124, 'nullVotesPercentage': 0.89, 'numberParishes': 7, 'numberVoters': 13880, 'percentageVoters': 69.35}",Vizela,Braga,0,149,1.07,,False,124,0.89,7,13880,69.35
260,,['Dinis Manuel da Silva Costa'],4,PS,1,1,PS,1,4,49.12,1,6818,"{'availableMandates': 0, 'blankVotes': 149, 'blankVotesPercentage': 1.07, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 124, 'nullVotesPercentage': 0.89, 'numberParishes': 7, 'numberVoters': 13880, 'percentageVoters': 69.35}",Vizela,Braga,0,149,1.07,,False,124,0.89,7,13880,69.35
261,,['Teresa do Carmo Braz Rodrigues Saldanha'],0,PCP-PEV,0,0,PCP-PEV,1,0,0.97,0,44,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.58, 'numberParishes': 20, 'numberVoters': 4543, 'percentageVoters': 73.88}",Alfândega da Fé,Bragança,0,53,1.17,,False,72,1.58,20,4543,73.88
262,,['Arsénio da Paixão Tomé Pereira'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,43.72,0,1986,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.58, 'numberParishes': 20, 'numberVoters': 4543, 'percentageVoters': 73.88}",Alfândega da Fé,Bragança,0,53,1.17,,False,72,1.58,20,4543,73.88
263,,['Berta ferreira Milheiro Nunes'],3,PS,1,1,PS,1,3,52.56,1,2388,"{'availableMandates': 0, 'blankVotes': 53, 'blankVotesPercentage': 1.17, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.58, 'numberParishes': 20, 'numberVoters': 4543, 'percentageVoters': 73.88}",Alfândega da Fé,Bragança,0,53,1.17,,False,72,1.58,20,4543,73.88
264,,['Liliana Maria da Costa Fernandes'],0,B.E.,0,0,B.E.,1,0,1.25,0,269,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
265,,['António Guedes de Almeida'],0,CDS-PP,0,0,CDS-PP,1,0,2.37,0,508,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
266,,['José Manuel Correia S. F. de Castro'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.62,0,347,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
267,,['António Jorge Nunes'],4,PPD/PSD,1,1,PPD/PSD,1,4,48.19,1,10345,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
268,,['Jorge Manuel Nogueiro Gomes'],2,PS,0,0,PS,1,2,27.56,0,5916,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
269,,['Humberto Francisco da Rocha'],1,XIII,0,0,XIII,1,1,16.14,0,3465,"{'availableMandates': 0, 'blankVotes': 321, 'blankVotesPercentage': 1.5, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 298, 'nullVotesPercentage': 1.39, 'numberParishes': 49, 'numberVoters': 21469, 'percentageVoters': 58.48}",Bragança,Bragança,0,321,1.5,,False,298,1.39,49,21469,58.48
270,,['José Alegre Mesquita'],0,B.E.,0,0,B.E.,1,0,2.29,0,114,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
271,,['Maria O. N. C. Candeias'],2,III,0,0,III,1,2,34.07,0,1699,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
272,,['Manuel Carlos Madureira'],0,PCP-PEV,0,0,PCP-PEV,1,0,0.52,0,26,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
273,,['José Luís Correia'],2,PPD/PSD.CDS-PP,1,0,PPD/PSD.CDS-PP,1,2,35.41,1,1766,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
274,,['Manuel Maria C. M. V. Sampayo'],0,PPM,0,0,PPM,1,0,0.46,0,23,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
275,,['Agusto dos Santos Faustino'],1,PS,0,0,PS,1,1,23.44,0,1169,"{'availableMandates': 0, 'blankVotes': 41, 'blankVotesPercentage': 0.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 149, 'nullVotesPercentage': 2.99, 'numberParishes': 19, 'numberVoters': 4987, 'percentageVoters': 64.99}",Carrazeda de Ansiães,Bragança,0,41,0.82,,False,149,2.99,19,4987,64.99
276,,['Isaura dos Anjos P. B. Costa'],0,PCP-PEV,0,0,PCP-PEV,1,0,0.79,0,25,"{'availableMandates': 0, 'blankVotes': 38, 'blankVotesPercentage': 1.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 58, 'nullVotesPercentage': 1.84, 'numberParishes': 6, 'numberVoters': 3151, 'percentageVoters': 78.87}",Freixo de Espada à Cinta,Bragança,0,38,1.21,,False,58,1.84,6,3151,78.87
277,,['António Eduardo Morgado'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,40.72,0,1283,"{'availableMandates': 0, 'blankVotes': 38, 'blankVotesPercentage': 1.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 58, 'nullVotesPercentage': 1.84, 'numberParishes': 6, 'numberVoters': 3151, 'percentageVoters': 78.87}",Freixo de Espada à Cinta,Bragança,0,38,1.21,,False,58,1.84,6,3151,78.87
278,,['José Manuel Caldeira Santos'],3,PS,1,1,PS,1,3,55.44,1,1747,"{'availableMandates': 0, 'blankVotes': 38, 'blankVotesPercentage': 1.21, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 58, 'nullVotesPercentage': 1.84, 'numberParishes': 6, 'numberVoters': 3151, 'percentageVoters': 78.87}",Freixo de Espada à Cinta,Bragança,0,38,1.21,,False,58,1.84,6,3151,78.87
279,,['Carlos Manuel Cunha Martins'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.98,0,339,"{'availableMandates': 0, 'blankVotes': 253, 'blankVotesPercentage': 2.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 240, 'nullVotesPercentage': 2.11, 'numberParishes': 38, 'numberVoters': 11393, 'percentageVoters': 59.07}",Macedo de Cavaleiros,Bragança,0,253,2.22,,False,240,2.11,38,11393,59.07
280,,['Beraldino José Vilarinho Pinto'],4,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,4,53.96,1,6148,"{'availableMandates': 0, 'blankVotes': 253, 'blankVotesPercentage': 2.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 240, 'nullVotesPercentage': 2.11, 'numberParishes': 38, 'numberVoters': 11393, 'percentageVoters': 59.07}",Macedo de Cavaleiros,Bragança,0,253,2.22,,False,240,2.11,38,11393,59.07
281,,['Rui Manuel Rodrigues Vaz'],3,PS,0,0,PS,1,3,38.73,0,4413,"{'availableMandates': 0, 'blankVotes': 253, 'blankVotesPercentage': 2.22, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 240, 'nullVotesPercentage': 2.11, 'numberParishes': 38, 'numberVoters': 11393, 'percentageVoters': 59.07}",Macedo de Cavaleiros,Bragança,0,253,2.22,,False,240,2.11,38,11393,59.07
282,,['Rosa Maria Moscoto Teixeira'],0,PCP-PEV,0,0,PCP-PEV,1,0,0.78,0,47,"{'availableMandates': 0, 'blankVotes': 65, 'blankVotesPercentage': 1.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 89, 'nullVotesPercentage': 1.48, 'numberParishes': 17, 'numberVoters': 6021, 'percentageVoters': 70.74}",Miranda do Douro,Bragança,0,65,1.08,,False,89,1.48,17,6021,70.74
283,,['Américo Luís Vale Tomé'],2,PPD/PSD,0,0,PPD/PSD,1,2,44.05,0,2652,"{'availableMandates': 0, 'blankVotes': 65, 'blankVotesPercentage': 1.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 89, 'nullVotesPercentage': 1.48, 'numberParishes': 17, 'numberVoters': 6021, 'percentageVoters': 70.74}",Miranda do Douro,Bragança,0,65,1.08,,False,89,1.48,17,6021,70.74
284,,['Artur Manuel Rodrigues Nunes'],3,PS,1,1,PS,1,3,52.62,1,3168,"{'availableMandates': 0, 'blankVotes': 65, 'blankVotesPercentage': 1.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 89, 'nullVotesPercentage': 1.48, 'numberParishes': 17, 'numberVoters': 6021, 'percentageVoters': 70.74}",Miranda do Douro,Bragança,0,65,1.08,,False,89,1.48,17,6021,70.74
285,,['Fernando Manuel Bebiano'],0,B.E.,0,0,B.E.,1,0,0.91,0,146,"{'availableMandates': 0, 'blankVotes': 194, 'blankVotesPercentage': 1.2, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 218, 'nullVotesPercentage': 1.35, 'numberParishes': 37, 'numberVoters': 16112, 'percentageVoters': 63.73}",Mirandela,Bragança,0,194,1.2,,False,218,1.35,37,16112,63.73
286,,['Maria G. A. Calejo Pires'],1,CDS-PP,0,0,CDS-PP,1,1,16.6,0,2675,"{'availableMandates': 0, 'blankVotes': 194, 'blankVotesPercentage': 1.2, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 218, 'nullVotesPercentage': 1.35, 'numberParishes': 37, 'numberVoters': 16112, 'percentageVoters': 63.73}",Mirandela,Bragança,0,194,1.2,,False,218,1.35,37,16112,63.73
287,,['David Martins Garrido'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.82,0,293,"{'availableMandates': 0, 'blankVotes': 194, 'blankVotesPercentage': 1.2, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 218, 'nullVotesPercentage': 1.35, 'numberParishes': 37, 'numberVoters': 16112, 'percentageVoters': 63.73}",Mirandela,Bragança,0,194,1.2,,False,218,1.35,37,16112,63.73
288,,['José Maria Lopes Silvano'],4,PPD/PSD,1,1,PPD/PSD,1,4,52.87,1,8518,"{'availableMandates': 0, 'blankVotes': 194, 'blankVotesPercentage': 1.2, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 218, 'nullVotesPercentage': 1.35, 'numberParishes': 37, 'numberVoters': 16112, 'percentageVoters': 63.73}",Mirandela,Bragança,0,194,1.2,,False,218,1.35,37,16112,63.73
289,,['Júlia Maria A. L. S. Rodrigues'],2,PS,0,0,PS,1,2,25.25,0,4068,"{'availableMandates': 0, 'blankVotes': 194, 'blankVotesPercentage': 1.2, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 218, 'nullVotesPercentage': 1.35, 'numberParishes': 37, 'numberVoters': 16112, 'percentageVoters': 63.73}",Mirandela,Bragança,0,194,1.2,,False,218,1.35,37,16112,63.73
290,,['Armando E. R. P. Simões Pacheco'],1,CDS-PP,0,0,CDS-PP,1,1,15.74,0,1192,"{'availableMandates': 0, 'blankVotes': 165, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 163, 'nullVotesPercentage': 2.15, 'numberParishes': 28, 'numberVoters': 7571, 'percentageVoters': 64.68}",Mogadouro,Bragança,0,165,2.18,,False,163,2.15,28,7571,64.68
291,,['Francisco Fernandes Madruga'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.14,0,86,"{'availableMandates': 0, 'blankVotes': 165, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 163, 'nullVotesPercentage': 2.15, 'numberParishes': 28, 'numberVoters': 7571, 'percentageVoters': 64.68}",Mogadouro,Bragança,0,165,2.18,,False,163,2.15,28,7571,64.68
292,,['António G. S. Moraes Machado'],4,PPD/PSD,1,1,PPD/PSD,1,4,54.25,1,4107,"{'availableMandates': 0, 'blankVotes': 165, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 163, 'nullVotesPercentage': 2.15, 'numberParishes': 28, 'numberVoters': 7571, 'percentageVoters': 64.68}",Mogadouro,Bragança,0,165,2.18,,False,163,2.15,28,7571,64.68
293,,['João F. P. Freitas Meira'],2,PS,0,0,PS,1,2,24.54,0,1858,"{'availableMandates': 0, 'blankVotes': 165, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 163, 'nullVotesPercentage': 2.15, 'numberParishes': 28, 'numberVoters': 7571, 'percentageVoters': 64.68}",Mogadouro,Bragança,0,165,2.18,,False,163,2.15,28,7571,64.68
294,,['Sidónio Caetano Fernandes'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.69,0,113,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.49, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 123, 'nullVotesPercentage': 1.84, 'numberParishes': 17, 'numberVoters': 6689, 'percentageVoters': 65.91}",Torre de Moncorvo,Bragança,0,100,1.49,,False,123,1.84,17,6689,65.91
295,,['Nuno Jorge Rodrigues Gonçalves'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,46.27,0,3095,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.49, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 123, 'nullVotesPercentage': 1.84, 'numberParishes': 17, 'numberVoters': 6689, 'percentageVoters': 65.91}",Torre de Moncorvo,Bragança,0,100,1.49,,False,123,1.84,17,6689,65.91
296,,['Fernando António Aires Ferreira'],4,PS,1,1,PS,1,4,48.71,1,3258,"{'availableMandates': 0, 'blankVotes': 100, 'blankVotesPercentage': 1.49, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 123, 'nullVotesPercentage': 1.84, 'numberParishes': 17, 'numberVoters': 6689, 'percentageVoters': 65.91}",Torre de Moncorvo,Bragança,0,100,1.49,,False,123,1.84,17,6689,65.91
297,,['Fernando Eduardo Ferreira'],0,CDS-PP,0,0,CDS-PP,1,0,4.01,0,206,"{'availableMandates': 0, 'blankVotes': 142, 'blankVotesPercentage': 2.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 98, 'nullVotesPercentage': 1.91, 'numberParishes': 19, 'numberVoters': 5133, 'percentageVoters': 63.5}",Vila Flor,Bragança,0,142,2.77,,False,98,1.91,19,5133,63.5
298,,['Rui Manuel Correia Tadeu'],0,PCP-PEV,0,0,PCP-PEV,1,0,6.16,0,316,"{'availableMandates': 0, 'blankVotes': 142, 'blankVotesPercentage': 2.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 98, 'nullVotesPercentage': 1.91, 'numberParishes': 19, 'numberVoters': 5133, 'percentageVoters': 63.5}",Vila Flor,Bragança,0,142,2.77,,False,98,1.91,19,5133,63.5
299,,['Paulo Renato Veiga de Carvalho'],1,PPD/PSD,0,0,PPD/PSD,1,1,28.15,0,1445,"{'availableMandates': 0, 'blankVotes': 142, 'blankVotesPercentage': 2.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 98, 'nullVotesPercentage': 1.91, 'numberParishes': 19, 'numberVoters': 5133, 'percentageVoters': 63.5}",Vila Flor,Bragança,0,142,2.77,,False,98,1.91,19,5133,63.5
300,,['Artur G. G. Vaz Pimentel'],4,PS,1,1,PS,1,4,57.0,1,2926,"{'availableMandates': 0, 'blankVotes': 142, 'blankVotesPercentage': 2.77, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 98, 'nullVotesPercentage': 1.91, 'numberParishes': 19, 'numberVoters': 5133, 'percentageVoters': 63.5}",Vila Flor,Bragança,0,142,2.77,,False,98,1.91,19,5133,63.5
301,,['Jorge dos Santos Rodrigues Fernandes'],2,PS,0,0,PS,1,2,38.06,0,1627,"{'availableMandates': 0, 'blankVotes': 63, 'blankVotesPercentage': 1.47, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 88, 'nullVotesPercentage': 2.06, 'numberParishes': 14, 'numberVoters': 4275, 'percentageVoters': 63.36}",Vimioso,Bragança,0,63,1.47,,False,88,2.06,14,4275,63.36
302,,['Mário Augusto Gomes Gonçalves'],0,CDS-PP,0,0,CDS-PP,1,0,6.24,0,479,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 139, 'nullVotesPercentage': 1.81, 'numberParishes': 35, 'numberVoters': 7673, 'percentageVoters': 63.18}",Vinhais,Bragança,0,150,1.95,,False,139,1.81,35,7673,63.18
303,,['Manuel Dinis Lousada'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.26,0,97,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 139, 'nullVotesPercentage': 1.81, 'numberParishes': 35, 'numberVoters': 7673, 'percentageVoters': 63.18}",Vinhais,Bragança,0,150,1.95,,False,139,1.81,35,7673,63.18
304,,['Carlos Alberto Matias Costa'],1,PPD/PSD,0,0,PPD/PSD,1,1,20.33,0,1560,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 139, 'nullVotesPercentage': 1.81, 'numberParishes': 35, 'numberVoters': 7673, 'percentageVoters': 63.18}",Vinhais,Bragança,0,150,1.95,,False,139,1.81,35,7673,63.18
305,,['Américo Jaime Afonso Pereira'],6,PS,1,1,PS,1,6,68.4,1,5248,"{'availableMandates': 0, 'blankVotes': 150, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 139, 'nullVotesPercentage': 1.81, 'numberParishes': 35, 'numberVoters': 7673, 'percentageVoters': 63.18}",Vinhais,Bragança,0,150,1.95,,False,139,1.81,35,7673,63.18
306,,['Fernando Luís Pinto Proença'],0,B.E.,0,0,B.E.,1,0,2.6,0,112,"{'availableMandates': 0, 'blankVotes': 75, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.67, 'numberParishes': 5, 'numberVoters': 4315, 'percentageVoters': 65.2}",Belmonte,Castelo Branco,0,75,1.74,,False,72,1.67,5,4315,65.2
307,,['João Manuel Soares Gonçalves'],0,CDS-PP,0,0,CDS-PP,1,0,1.53,0,66,"{'availableMandates': 0, 'blankVotes': 75, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.67, 'numberParishes': 5, 'numberVoters': 4315, 'percentageVoters': 65.2}",Belmonte,Castelo Branco,0,75,1.74,,False,72,1.67,5,4315,65.2
308,,['Germano Fernandes'],0,MPT,0,0,MPT,1,0,4.66,0,201,"{'availableMandates': 0, 'blankVotes': 75, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.67, 'numberParishes': 5, 'numberVoters': 4315, 'percentageVoters': 65.2}",Belmonte,Castelo Branco,0,75,1.74,,False,72,1.67,5,4315,65.2
309,,['Tito José Ferreira Soares'],0,PCP-PEV,0,0,PCP-PEV,1,0,6.67,0,288,"{'availableMandates': 0, 'blankVotes': 75, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.67, 'numberParishes': 5, 'numberVoters': 4315, 'percentageVoters': 65.2}",Belmonte,Castelo Branco,0,75,1.74,,False,72,1.67,5,4315,65.2
310,,['Jorge Manuel dos Santos Amaro'],2,PPD/PSD,0,0,PPD/PSD,1,2,30.45,0,1314,"{'availableMandates': 0, 'blankVotes': 75, 'blankVotesPercentage': 1.74, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 72, 'nullVotesPercentage': 1.67, 'numberParishes': 5, 'numberVoters': 4315, 'percentageVoters': 65.2}",Belmonte,Castelo Branco,0,75,1.74,,False,72,1.67,5,4315,65.2
