,effectiveCandidates,mandates,party,presidents,votes.absoluteMajority,votes.acronym,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,total_votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters
238,['Manuel João Sampaio Tibo'],2,PPD/PSD,1,0,PPD/PSD,1,2,35.07,1,36.19,1777,"{'availableMandates': 0, 'blankVotes': 81, 'blankVotesPercentage': 1.6, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 76, 'nullVotesPercentage': 1.5, 'numberParishes': 14, 'numberVoters': 5067, 'percentageVoters': 70.05}",Terras de Bouro,Braga,0,81,1.6,,False,76,1.5,14,5067,70.05
239,['Luis António de Sousa Teixeira'],1,PS,0,0,PS,1,1,28.56,0,29.47,1447,"{'availableMandates': 0, 'blankVotes': 81, 'blankVotesPercentage': 1.6, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 76, 'nullVotesPercentage': 1.5, 'numberParishes': 14, 'numberVoters': 5067, 'percentageVoters': 70.05}",Terras de Bouro,Braga,0,81,1.6,,False,76,1.5,14,5067,70.05
240,['Paulo Alexandre Vieira e Sousa'],2,TBNP,0,0,TBNP,1,2,31.14,0,32.14,1578,"{'availableMandates': 0, 'blankVotes': 81, 'blankVotesPercentage': 1.6, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 76, 'nullVotesPercentage': 1.5, 'numberParishes': 14, 'numberVoters': 5067, 'percentageVoters': 70.05}",Terras de Bouro,Braga,0,81,1.6,,False,76,1.5,14,5067,70.05
241,['José Luís Ribeiro Pereira'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.05,0,2.13,191,"{'availableMandates': 0, 'blankVotes': 152, 'blankVotesPercentage': 1.63, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 188, 'nullVotesPercentage': 2.02, 'numberParishes': 16, 'numberVoters': 9321, 'percentageVoters': 65.96}",Vieira do Minho,Braga,0,152,1.63,,False,188,2.02,16,9321,65.96
242,['António Cardoso Barbosa'],5,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,5,62.85,1,65.23,5858,"{'availableMandates': 0, 'blankVotes': 152, 'blankVotesPercentage': 1.63, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 188, 'nullVotesPercentage': 2.02, 'numberParishes': 16, 'numberVoters': 9321, 'percentageVoters': 65.96}",Vieira do Minho,Braga,0,152,1.63,,False,188,2.02,16,9321,65.96
243,['Jorge Augusto Mangas Abreu Dantas'],2,PS,0,0,PS,1,2,31.46,0,32.65,2932,"{'availableMandates': 0, 'blankVotes': 152, 'blankVotesPercentage': 1.63, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 188, 'nullVotesPercentage': 2.02, 'numberParishes': 16, 'numberVoters': 9321, 'percentageVoters': 65.96}",Vieira do Minho,Braga,0,152,1.63,,False,188,2.02,16,9321,65.96
244,['José Luís Silva Araújo'],0,B.E.,0,0,B.E.,1,0,2.48,0,2.57,1884,"{'availableMandates': 0, 'blankVotes': 1659, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 934, 'nullVotesPercentage': 1.23, 'numberParishes': 34, 'numberVoters': 76005, 'percentageVoters': 63.86}",Vila Nova de Famalicão,Braga,0,1659,2.18,,False,934,1.23,34,76005,63.86
245,['Domingos de Sousa Costa'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.9,0,3.0,2201,"{'availableMandates': 0, 'blankVotes': 1659, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 934, 'nullVotesPercentage': 1.23, 'numberParishes': 34, 'numberVoters': 76005, 'percentageVoters': 63.86}",Vila Nova de Famalicão,Braga,0,1659,2.18,,False,934,1.23,34,76005,63.86
246,['Paulo Alexandre Matos Cunha'],8,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,8,67.67,1,70.06,51435,"{'availableMandates': 0, 'blankVotes': 1659, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 934, 'nullVotesPercentage': 1.23, 'numberParishes': 34, 'numberVoters': 76005, 'percentageVoters': 63.86}",Vila Nova de Famalicão,Braga,0,1659,2.18,,False,934,1.23,34,76005,63.86
247,['Nuno André Araujo dos Santos Reis e Sá'],3,PS,0,0,PS,1,3,23.54,0,24.37,17892,"{'availableMandates': 0, 'blankVotes': 1659, 'blankVotesPercentage': 2.18, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 934, 'nullVotesPercentage': 1.23, 'numberParishes': 34, 'numberVoters': 76005, 'percentageVoters': 63.86}",Vila Nova de Famalicão,Braga,0,1659,2.18,,False,934,1.23,34,76005,63.86
248,['José Augusto Marçal Morais'],3,PS,0,0,PS,1,3,35.52,0,37.13,10358,"{'availableMandates': 0, 'blankVotes': 796, 'blankVotesPercentage': 2.73, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 465, 'nullVotesPercentage': 1.59, 'numberParishes': 33, 'numberVoters': 29159, 'percentageVoters': 63.34}",Vila Verde,Braga,0,796,2.73,,False,465,1.59,33,29159,63.34
249,['Marco Estevão Dias de Almeida'],0,B.E.,0,0,B.E.,1,0,1.6,0,1.65,231,"{'availableMandates': 0, 'blankVotes': 247, 'blankVotesPercentage': 1.71, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 245, 'nullVotesPercentage': 1.7, 'numberParishes': 5, 'numberVoters': 14454, 'percentageVoters': 68.18}",Vizela,Braga,0,247,1.71,,False,245,1.7,5,14454,68.18
250,['António Joaquim Pereira Veiga'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.02,0,2.09,292,"{'availableMandates': 0, 'blankVotes': 247, 'blankVotesPercentage': 1.71, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 245, 'nullVotesPercentage': 1.7, 'numberParishes': 5, 'numberVoters': 14454, 'percentageVoters': 68.18}",Vizela,Braga,0,247,1.71,,False,245,1.7,5,14454,68.18
251,['Jorge Alexandre Mendes Pedrosa'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,27.18,0,28.14,3929,"{'availableMandates': 0, 'blankVotes': 247, 'blankVotesPercentage': 1.71, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 245, 'nullVotesPercentage': 1.7, 'numberParishes': 5, 'numberVoters': 14454, 'percentageVoters': 68.18}",Vizela,Braga,0,247,1.71,,False,245,1.7,5,14454,68.18
252,['João Ilídio Monteiro da Costa'],2,PS,0,0,PS,1,2,27.01,0,27.96,3904,"{'availableMandates': 0, 'blankVotes': 247, 'blankVotesPercentage': 1.71, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 245, 'nullVotesPercentage': 1.7, 'numberParishes': 5, 'numberVoters': 14454, 'percentageVoters': 68.18}",Vizela,Braga,0,247,1.71,,False,245,1.7,5,14454,68.18
253,['Vitor Hugo Machado da Costa Salgado de Abreu'],3,VS - VHS,1,0,VS - VHS,1,3,38.79,1,40.15,5606,"{'availableMandates': 0, 'blankVotes': 247, 'blankVotesPercentage': 1.71, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 245, 'nullVotesPercentage': 1.7, 'numberParishes': 5, 'numberVoters': 14454, 'percentageVoters': 68.18}",Vizela,Braga,0,247,1.71,,False,245,1.7,5,14454,68.18
254,['Maria Eugénia Madureira Gouveia'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.05,0,1.1,41,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.1, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 94, 'nullVotesPercentage': 2.41, 'numberParishes': 12, 'numberVoters': 3904, 'percentageVoters': 69.15}",Alfândega da Fé,Bragança,0,82,2.1,,False,94,2.41,12,3904,69.15
255,['Victor José Neves Bebiano'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,44.72,0,46.83,1746,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.1, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 94, 'nullVotesPercentage': 2.41, 'numberParishes': 12, 'numberVoters': 3904, 'percentageVoters': 69.15}",Alfândega da Fé,Bragança,0,82,2.1,,False,94,2.41,12,3904,69.15
256,['Berta Ferreira Milheiro Nunes'],3,PS,1,1,PS,1,3,49.72,1,52.07,1941,"{'availableMandates': 0, 'blankVotes': 82, 'blankVotesPercentage': 2.1, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 94, 'nullVotesPercentage': 2.41, 'numberParishes': 12, 'numberVoters': 3904, 'percentageVoters': 69.15}",Alfândega da Fé,Bragança,0,82,2.1,,False,94,2.41,12,3904,69.15
257,['José António Vara Freire'],0,B.E.,0,0,B.E.,1,0,2.72,0,2.86,516,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
258,['Francisco Luís Pires Pinheiro'],0,CDS-PP,0,0,CDS-PP,1,0,4.19,0,4.42,797,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
259,['António Alberto Vaz Pereira Morais'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.08,0,2.19,395,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
260,['Manuel António Gonçalves Vitorino'],0,PDR,0,0,PDR,1,0,1.72,0,1.81,327,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
261,['Hernâni Dinis Venâncio Dias'],5,PPD/PSD,1,1,PPD/PSD,1,5,57.05,1,60.13,10840,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
262,['Carlos Alberto Moreira Alves de Oliveira Guerra'],2,PS,0,0,PS,1,2,27.12,0,28.58,5153,"{'availableMandates': 0, 'blankVotes': 552, 'blankVotesPercentage': 2.91, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 421, 'nullVotesPercentage': 2.22, 'numberParishes': 39, 'numberVoters': 19001, 'percentageVoters': 52.61}",Bragança,Bragança,0,552,2.91,,False,421,2.22,39,19001,52.61
263,['Duarte Alberto Barbosa Tavares'],0,PCP-PEV,0,0,PCP-PEV,1,0,2.71,0,2.84,116,"{'availableMandates': 0, 'blankVotes': 74, 'blankVotesPercentage': 1.73, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 122, 'nullVotesPercentage': 2.85, 'numberParishes': 14, 'numberVoters': 4275, 'percentageVoters': 64.11}",Carrazeda de Ansiães,Bragança,0,74,1.73,,False,122,2.85,14,4275,64.11
264,['João Manuel dos Santos Lopes Gonçalves'],3,PPD/PSD,1,1,PPD/PSD,1,3,48.4,1,50.72,2069,"{'availableMandates': 0, 'blankVotes': 74, 'blankVotesPercentage': 1.73, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 122, 'nullVotesPercentage': 2.85, 'numberParishes': 14, 'numberVoters': 4275, 'percentageVoters': 64.11}",Carrazeda de Ansiães,Bragança,0,74,1.73,,False,122,2.85,14,4275,64.11
265,['Frederico Alfredo Meireles'],2,U.C.,0,0,U.C.,1,2,44.3,0,46.43,1894,"{'availableMandates': 0, 'blankVotes': 74, 'blankVotesPercentage': 1.73, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 122, 'nullVotesPercentage': 2.85, 'numberParishes': 14, 'numberVoters': 4275, 'percentageVoters': 64.11}",Carrazeda de Ansiães,Bragança,0,74,1.73,,False,122,2.85,14,4275,64.11
266,['Edgar Manuel da Conceição Gata'],0,CDS-PP.MPT.PPM,0,0,CDS-PP.MPT.PPM,1,0,10.0,0,10.48,256,"{'availableMandates': 0, 'blankVotes': 44, 'blankVotesPercentage': 1.72, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 73, 'nullVotesPercentage': 2.85, 'numberParishes': 4, 'numberVoters': 2559, 'percentageVoters': 74.5}",Freixo de Espada à Cinta,Bragança,0,44,1.72,,False,73,2.85,4,2559,74.5
267,['Nicolau de Jesus Manso'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.33,0,1.39,34,"{'availableMandates': 0, 'blankVotes': 44, 'blankVotesPercentage': 1.72, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 73, 'nullVotesPercentage': 2.85, 'numberParishes': 4, 'numberVoters': 2559, 'percentageVoters': 74.5}",Freixo de Espada à Cinta,Bragança,0,44,1.72,,False,73,2.85,4,2559,74.5
268,['Maria do Céu Quintas'],3,PPD/PSD,1,1,PPD/PSD,1,3,49.28,1,51.64,1261,"{'availableMandates': 0, 'blankVotes': 44, 'blankVotesPercentage': 1.72, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 73, 'nullVotesPercentage': 2.85, 'numberParishes': 4, 'numberVoters': 2559, 'percentageVoters': 74.5}",Freixo de Espada à Cinta,Bragança,0,44,1.72,,False,73,2.85,4,2559,74.5
269,['Nuno Manuel Rocha Gomes Ferreira'],2,PS,0,0,PS,1,2,34.82,0,36.49,891,"{'availableMandates': 0, 'blankVotes': 44, 'blankVotesPercentage': 1.72, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 73, 'nullVotesPercentage': 2.85, 'numberParishes': 4, 'numberVoters': 2559, 'percentageVoters': 74.5}",Freixo de Espada à Cinta,Bragança,0,44,1.72,,False,73,2.85,4,2559,74.5
270,['Amândio Fernando Angélico Choupina'],0,B.E.,0,0,B.E.,1,0,1.11,0,1.15,123,"{'availableMandates': 0, 'blankVotes': 235, 'blankVotesPercentage': 2.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 199, 'nullVotesPercentage': 1.79, 'numberParishes': 30, 'numberVoters': 11107, 'percentageVoters': 60.26}",Macedo de Cavaleiros,Bragança,0,235,2.12,,False,199,1.79,30,11107,60.26
271,['Carlos Manuel Cunha Martins'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.49,0,1.56,166,"{'availableMandates': 0, 'blankVotes': 235, 'blankVotesPercentage': 2.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 199, 'nullVotesPercentage': 1.79, 'numberParishes': 30, 'numberVoters': 11107, 'percentageVoters': 60.26}",Macedo de Cavaleiros,Bragança,0,235,2.12,,False,199,1.79,30,11107,60.26
272,['Manuel Duarte Fernandes Moreno'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,44.2,0,45.99,4909,"{'availableMandates': 0, 'blankVotes': 235, 'blankVotesPercentage': 2.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 199, 'nullVotesPercentage': 1.79, 'numberParishes': 30, 'numberVoters': 11107, 'percentageVoters': 60.26}",Macedo de Cavaleiros,Bragança,0,235,2.12,,False,199,1.79,30,11107,60.26
273,['Benjamim do Nascimento Pereira Rodrigues'],4,PS,1,1,PS,1,4,49.29,1,51.3,5475,"{'availableMandates': 0, 'blankVotes': 235, 'blankVotesPercentage': 2.12, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 199, 'nullVotesPercentage': 1.79, 'numberParishes': 30, 'numberVoters': 11107, 'percentageVoters': 60.26}",Macedo de Cavaleiros,Bragança,0,235,2.12,,False,199,1.79,30,11107,60.26
274,['Maria da Glória Gonçalves de Jesus'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.07,0,1.12,57,"{'availableMandates': 0, 'blankVotes': 93, 'blankVotesPercentage': 1.75, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 131, 'nullVotesPercentage': 2.46, 'numberParishes': 13, 'numberVoters': 5326, 'percentageVoters': 69.52}",Miranda do Douro,Bragança,0,93,1.75,,False,131,2.46,13,5326,69.52
275,['Manuel Rodrigo Martins'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,45.27,0,47.26,2411,"{'availableMandates': 0, 'blankVotes': 93, 'blankVotesPercentage': 1.75, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 131, 'nullVotesPercentage': 2.46, 'numberParishes': 13, 'numberVoters': 5326, 'percentageVoters': 69.52}",Miranda do Douro,Bragança,0,93,1.75,,False,131,2.46,13,5326,69.52
276,['Artur Manuel Rodrigues Nunes'],3,PS,1,1,PS,1,3,49.46,1,51.63,2634,"{'availableMandates': 0, 'blankVotes': 93, 'blankVotesPercentage': 1.75, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 131, 'nullVotesPercentage': 2.46, 'numberParishes': 13, 'numberVoters': 5326, 'percentageVoters': 69.52}",Miranda do Douro,Bragança,0,93,1.75,,False,131,2.46,13,5326,69.52
277,['Paula Mara Pereira do Nascimento Lopes Garcia'],0,CDS-PP,0,0,CDS-PP,1,0,5.42,0,5.64,781,"{'availableMandates': 0, 'blankVotes': 272, 'blankVotesPercentage': 1.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 303, 'nullVotesPercentage': 2.1, 'numberParishes': 30, 'numberVoters': 14413, 'percentageVoters': 60.11}",Mirandela,Bragança,0,272,1.89,,False,303,2.1,30,14413,60.11
278,['Maria Eduarda Teixeira Neves Carvalho'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.88,0,1.96,271,"{'availableMandates': 0, 'blankVotes': 272, 'blankVotesPercentage': 1.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 303, 'nullVotesPercentage': 2.1, 'numberParishes': 30, 'numberVoters': 14413, 'percentageVoters': 60.11}",Mirandela,Bragança,0,272,1.89,,False,303,2.1,30,14413,60.11
279,['António José Pires Almor Branco'],3,PPD/PSD,0,0,PPD/PSD,1,3,41.44,0,43.16,5973,"{'availableMandates': 0, 'blankVotes': 272, 'blankVotesPercentage': 1.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 303, 'nullVotesPercentage': 2.1, 'numberParishes': 30, 'numberVoters': 14413, 'percentageVoters': 60.11}",Mirandela,Bragança,0,272,1.89,,False,303,2.1,30,14413,60.11
280,['Júlia Maria de Almeida Lima e Sequeira Rodrigues'],4,PS,1,1,PS,1,4,47.27,1,49.23,6813,"{'availableMandates': 0, 'blankVotes': 272, 'blankVotesPercentage': 1.89, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 303, 'nullVotesPercentage': 2.1, 'numberParishes': 30, 'numberVoters': 14413, 'percentageVoters': 60.11}",Mirandela,Bragança,0,272,1.89,,False,303,2.1,30,14413,60.11
281,['Amândio Edmundo Carvalho Pereira'],0,PCP-PEV,0,0,PCP-PEV,1,0,0.97,0,1.02,69,"{'availableMandates': 0, 'blankVotes': 181, 'blankVotesPercentage': 2.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.36, 'numberParishes': 21, 'numberVoters': 7120, 'percentageVoters': 66.41}",Mogadouro,Bragança,0,181,2.54,,False,168,2.36,21,7120,66.41
282,['Manuel Ressureição Cordeiro'],3,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,3,43.03,0,45.25,3064,"{'availableMandates': 0, 'blankVotes': 181, 'blankVotesPercentage': 2.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.36, 'numberParishes': 21, 'numberVoters': 7120, 'percentageVoters': 66.41}",Mogadouro,Bragança,0,181,2.54,,False,168,2.36,21,7120,66.41
283,['Francisco José Mateus Albuquerque Guimarães'],4,PS,1,1,PS,1,4,51.1,1,53.73,3638,"{'availableMandates': 0, 'blankVotes': 181, 'blankVotesPercentage': 2.54, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 168, 'nullVotesPercentage': 2.36, 'numberParishes': 21, 'numberVoters': 7120, 'percentageVoters': 66.41}",Mogadouro,Bragança,0,181,2.54,,False,168,2.36,21,7120,66.41
284,['Laurinda da Purificação Esteves Amaro'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.97,0,2.08,111,"{'availableMandates': 0, 'blankVotes': 159, 'blankVotesPercentage': 2.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 135, 'nullVotesPercentage': 2.4, 'numberParishes': 13, 'numberVoters': 5634, 'percentageVoters': 65.16}",Torre de Moncorvo,Bragança,0,159,2.82,,False,135,2.4,13,5634,65.16
285,['Nuno Jorge Rodrigues Gonçalves'],3,PPD/PSD.CDS-PP,1,1,PPD/PSD.CDS-PP,1,3,56.69,1,59.81,3194,"{'availableMandates': 0, 'blankVotes': 159, 'blankVotesPercentage': 2.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 135, 'nullVotesPercentage': 2.4, 'numberParishes': 13, 'numberVoters': 5634, 'percentageVoters': 65.16}",Torre de Moncorvo,Bragança,0,159,2.82,,False,135,2.4,13,5634,65.16
286,['Maria de Lurdes Mano Pontes'],2,PS,0,0,PS,1,2,36.12,0,38.11,2035,"{'availableMandates': 0, 'blankVotes': 159, 'blankVotesPercentage': 2.82, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 135, 'nullVotesPercentage': 2.4, 'numberParishes': 13, 'numberVoters': 5634, 'percentageVoters': 65.16}",Torre de Moncorvo,Bragança,0,159,2.82,,False,135,2.4,13,5634,65.16
287,['Rui Manuel Guerra da Silva Carvalho'],0,B.E.,0,0,B.E.,1,0,7.71,0,8.02,360,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 84, 'nullVotesPercentage': 1.8, 'numberParishes': 14, 'numberVoters': 4667, 'percentageVoters': 65.0}",Vila Flor,Bragança,0,97,2.08,,False,84,1.8,14,4667,65.0
288,['Rui Manuel Correia Tadeu'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.05,0,1.09,49,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 84, 'nullVotesPercentage': 1.8, 'numberParishes': 14, 'numberVoters': 4667, 'percentageVoters': 65.0}",Vila Flor,Bragança,0,97,2.08,,False,84,1.8,14,4667,65.0
289,['Pedro Miguel Saraiva Lima Cordeiro de Melo'],2,PPD/PSD.CDS-PP,0,0,PPD/PSD.CDS-PP,1,2,39.77,0,41.37,1856,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 84, 'nullVotesPercentage': 1.8, 'numberParishes': 14, 'numberVoters': 4667, 'percentageVoters': 65.0}",Vila Flor,Bragança,0,97,2.08,,False,84,1.8,14,4667,65.0
290,['Fernando Francisco Teixeira de Barros'],3,PS,1,1,PS,1,3,47.59,1,49.51,2221,"{'availableMandates': 0, 'blankVotes': 97, 'blankVotesPercentage': 2.08, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 84, 'nullVotesPercentage': 1.8, 'numberParishes': 14, 'numberVoters': 4667, 'percentageVoters': 65.0}",Vila Flor,Bragança,0,97,2.08,,False,84,1.8,14,4667,65.0
291,['Jorge Alberto Tomé Santos'],0,CDS-PP.MPT,0,0,CDS-PP.MPT,1,0,1.51,0,1.58,54,"{'availableMandates': 0, 'blankVotes': 70, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 88, 'nullVotesPercentage': 2.46, 'numberParishes': 10, 'numberVoters': 3583, 'percentageVoters': 57.63}",Vimioso,Bragança,0,70,1.95,,False,88,2.46,10,3583,57.63
292,['Altino do Nascimento Silva'],0,PCP-PEV,0,0,PCP-PEV,1,0,1.48,0,1.55,53,"{'availableMandates': 0, 'blankVotes': 70, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 88, 'nullVotesPercentage': 2.46, 'numberParishes': 10, 'numberVoters': 3583, 'percentageVoters': 57.63}",Vimioso,Bragança,0,70,1.95,,False,88,2.46,10,3583,57.63
293,['António Jorge Fidalgo Martins'],3,PPD/PSD,1,1,PPD/PSD,1,3,57.27,1,59.91,2052,"{'availableMandates': 0, 'blankVotes': 70, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 88, 'nullVotesPercentage': 2.46, 'numberParishes': 10, 'numberVoters': 3583, 'percentageVoters': 57.63}",Vimioso,Bragança,0,70,1.95,,False,88,2.46,10,3583,57.63
294,['Jorge dos Santos Rodrigues Fernandes'],2,PS,0,0,PS,1,2,35.33,0,36.96,1266,"{'availableMandates': 0, 'blankVotes': 70, 'blankVotesPercentage': 1.95, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 88, 'nullVotesPercentage': 2.46, 'numberParishes': 10, 'numberVoters': 3583, 'percentageVoters': 57.63}",Vimioso,Bragança,0,70,1.95,,False,88,2.46,10,3583,57.63
295,['Luís dos Santos Fernandes'],4,PS,1,1,PS,1,4,48.64,1,50.13,3533,"{'availableMandates': 0, 'blankVotes': 71, 'blankVotesPercentage': 0.98, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 145, 'nullVotesPercentage': 2.0, 'numberParishes': 26, 'numberVoters': 7264, 'percentageVoters': 68.3}",Vinhais,Bragança,0,71,0.98,,False,145,2.0,26,7264,68.3
296,['André Manuel Santos Rodrigues Barbosa'],0,CDS-PP,0,0,CDS-PP,1,0,1.28,0,1.34,51,"{'availableMandates': 0, 'blankVotes': 78, 'blankVotesPercentage': 1.97, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 96, 'nullVotesPercentage': 2.42, 'numberParishes': 4, 'numberVoters': 3969, 'percentageVoters': 62.24}",Belmonte,Castelo Branco,0,78,1.97,,False,96,2.42,4,3969,62.24
297,['Tiago Morão Pinto Simões da Cunha'],0,PCP-PEV,0,0,PCP-PEV,1,0,6.4,0,6.69,254,"{'availableMandates': 0, 'blankVotes': 78, 'blankVotesPercentage': 1.97, 'displayMessage': None, 'hasNoVoting': False, 'nullVotes': 96, 'nullVotesPercentage': 2.42, 'numberParishes': 4, 'numberVoters': 3969, 'percentageVoters': 62.24}",Belmonte,Castelo Branco,0,78,1.97,,False,96,2.42,4,3969,62.24
